name,display_name,data_type,chart_type
"China, PPI, Purchasing price, Ferrous metals, SA, % 3m/3m","China, PPI, Purchasing price, Ferrous metals, SA, % 3m/3m",None,line
"China, PPI, Purchasing price, Nonferrous metals, SA, % 3m/3m","China, PPI, Purchasing price, Nonferrous metals, SA, % 3m/3m",None,line
"China, PPI, Purchasing price, Other, SA, % 3m/3m","China, PPI, Purchasing price, Other, SA, % 3m/3m",None,line
"China, PPI, Purchasing price, Raw chemicals, SA, % 3m/3m","China, PPI, Purchasing price, Raw chemicals, SA, % 3m/3m",None,line
"China, PPI, Purchasing price, Textiles, SA, % 3m/3m","China, PPI, Purchasing price, Textiles, SA, % 3m/3m",None,line
"China, PPI, Purchasing price, Timber and paper, SA, % 3m/3m","China, PPI, Purchasing price, Timber and paper, SA, % 3m/3m",None,line
"China, PPI, SA, % MoM","China, PPI, SA, % MoM",None,line
"China, PPI, Consumption goods, SA, % MoM","China, PPI, Consumption goods, SA, % MoM",None,line
"China, PPI, Industrial goods, SA, % MoM","China, PPI, Industrial goods, SA, % MoM",None,line
"China, PPI, Purchasing price, SA, % MoM","China, PPI, Purchasing price, SA, % MoM",None,line
"China, PPI, Purchasing price, Fuel and power, SA, % MoM","China, PPI, Purchasing price, Fuel and power, SA, % MoM",None,line
"China, PPI, Purchasing price, Excluding building materials, SA, % MoM","China, PPI, Purchasing price, Excluding building materials, SA, % MoM",None,line
"China, PPI, Purchasing price, Building materials, SA, % MoM","China, PPI, Purchasing price, Building materials, SA, % MoM",None,line
"China, PPI, Purchasing price, Agricultural, SA, % MoM","China, PPI, Purchasing price, Agricultural, SA, % MoM",None,line
"China, PPI, Purchasing price, Ferrous metals, SA, % MoM","China, PPI, Purchasing price, Ferrous metals, SA, % MoM",None,line
"China, PPI, Purchasing price, Nonferrous metals, SA, % MoM","China, PPI, Purchasing price, Nonferrous metals, SA, % MoM",None,line
"China, PPI, Purchasing price, Other, SA, % MoM","China, PPI, Purchasing price, Other, SA, % MoM",None,line
"China, PPI, Purchasing price, Raw chemicals, SA, % MoM","China, PPI, Purchasing price, Raw chemicals, SA, % MoM",None,line
"China, PPI, Purchasing price, Textiles, SA, % MoM","China, PPI, Purchasing price, Textiles, SA, % MoM",None,line
"China, PPI, Purchasing price, Timber and paper, SA, % MoM","China, PPI, Purchasing price, Timber and paper, SA, % MoM",None,line
"China, PPI, SA, % MoM annualised","China, PPI, SA, % MoM annualised",None,line
"China, PPI, Consumption goods, SA, % MoM annualised","China, PPI, Consumption goods, SA, % MoM annualised",None,line
"China, PPI, Industrial goods, SA, % MoM annualised","China, PPI, Industrial goods, SA, % MoM annualised",None,line
"China, PPI, Purchasing price, SA, % MoM annualised","China, PPI, Purchasing price, SA, % MoM annualised",None,line
"China, PPI, Purchasing price, Fuel and power, SA, % MoM annualised","China, PPI, Purchasing price, Fuel and power, SA, % MoM annualised",None,line
"China, PPI, Purchasing price, Excluding building materials, SA, % MoM annualised","China, PPI, Purchasing price, Excluding building materials, SA, % MoM annualised",None,line
"China, PPI, Purchasing price, Building materials, SA, % MoM annualised","China, PPI, Purchasing price, Building materials, SA, % MoM annualised",None,line
"China, PPI, Purchasing price, Agricultural, SA, % MoM annualised","China, PPI, Purchasing price, Agricultural, SA, % MoM annualised",None,line
"China, PPI, Purchasing price, Ferrous metals, SA, % MoM annualised","China, PPI, Purchasing price, Ferrous metals, SA, % MoM annualised",None,line
"China, PPI, Purchasing price, Nonferrous metals, SA, % MoM annualised","China, PPI, Purchasing price, Nonferrous metals, SA, % MoM annualised",None,line
"China, PPI, Purchasing price, Other, SA, % MoM annualised","China, PPI, Purchasing price, Other, SA, % MoM annualised",None,line
"China, PPI, Purchasing price, Raw chemicals, SA, % MoM annualised","China, PPI, Purchasing price, Raw chemicals, SA, % MoM annualised",None,line
"China, PPI, Purchasing price, Textiles, SA, % MoM annualised","China, PPI, Purchasing price, Textiles, SA, % MoM annualised",None,line
"China, PPI, Purchasing price, Timber and paper, SA, % MoM annualised","China, PPI, Purchasing price, Timber and paper, SA, % MoM annualised",None,line
"China, PPI, % YoY, Cats rising, % of total","China, PPI, % YoY, Cats rising, % of total",None,line
