raw_data_name,data_type,cleaned_name
"Exports, World, Electric Power Machinery, Quantum Index, % YoY, 3mma",p,"Exports, World, Electric Power Machinery, % YoY, 3mma, index, Volume"
"Exports, World, Electric Power Machinery, Unit Index, % YoY, 3mma",p,"Exports, World, Electric Power Machinery, Price, % YoY, 3mma, index"
"Exports, World, Electric Power Machinery, Value Index, % YoY, 3mma",p,"Exports, World, Electric Power Machinery, Value, % YoY, 3mma, index"
"Exports, World, Electrical Apparatus, Quantum Index, % YoY, 3mma",p,"Exports, World, Electrical Apparatus, % YoY, 3mma, index, Volume"
"Exports, World, Electrical Apparatus, Unit Index, % YoY, 3mma",p,"Exports, World, Electrical Apparatus, Price, % YoY, 3mma, index"
"Exports, World, Electrical Apparatus, Value Index, % YoY, 3mma",p,"Exports, World, Electrical Apparatus, Value, % YoY, 3mma, index"
"Exports, World, Electrical Machinery, Quantum Index, % YoY, 3mma",p,"Exports, World, Electrical Machinery, % YoY, 3mma, index, Volume"
"Exports, World, Electrical Machinery, Unit Index, % YoY, 3mma",p,"Exports, World, Electrical Machinery, Price, % YoY, 3mma, index"
"Exports, World, Electrical Machinery, Value Index, % YoY, 3mma",p,"Exports, World, Electrical Machinery, Value, % YoY, 3mma, index"
"Exports, World, Electronic integrated circuits, Quantum Index, % YoY, 3mma",p,"Exports, World, Electronic integrated circuits, % YoY, 3mma, index, Volume"
"Exports, World, Electronic integrated circuits, Unit Index, % YoY, 3mma",p,"Exports, World, Electronic integrated circuits, Price, % YoY, 3mma, index"
"Exports, World, Electronic integrated circuits, Value Index, % YoY, 3mma",p,"Exports, World, Electronic integrated circuits, Value, % YoY, 3mma, index"
"Exports, World, Excavators, Quantum Index, % YoY, 3mma",p,"Exports, World, Excavators, % YoY, 3mma, index, Volume"
"Exports, World, Excavators, Unit Index, % YoY, 3mma",p,"Exports, World, Excavators, Price, % YoY, 3mma, index"
"Exports, World, Excavators, Value Index, % YoY, 3mma",p,"Exports, World, Excavators, Value, % YoY, 3mma, index"
"Exports, World, Fabric Woolen, Quantum Index, % YoY, 3mma",p,"Exports, World, Fabric Woolen, % YoY, 3mma, index, Volume"
"Exports, World, Fabric Woolen, Unit Index, % YoY, 3mma",p,"Exports, World, Fabric Woolen, Price, % YoY, 3mma, index"
"Exports, World, Fabric Woolen, Value Index, % YoY, 3mma",p,"Exports, World, Fabric Woolen, Value, % YoY, 3mma, index"
"Exports, World, Fish & Shellfish, Quantum Index, % YoY, 3mma",p,"Exports, World, Fish & Shellfish, % YoY, 3mma, index, Volume"
"Exports, World, Fish & Shellfish, Unit Index, % YoY, 3mma",p,"Exports, World, Fish & Shellfish, Price, % YoY, 3mma, index"
"Exports, World, Fish & Shellfish, Value Index, % YoY, 3mma",p,"Exports, World, Fish & Shellfish, Value, % YoY, 3mma, index"
"Exports, World, Flat-rolled products of iron on steel, Quantum Index, % YoY, 3mma",p,"Exports, World, Flat-rolled products of iron on steel, % YoY, 3mma, index, Volume"
"Exports, World, Flat-rolled products of iron on steel, Unit Index, % YoY, 3mma",p,"Exports, World, Flat-rolled products of iron on steel, Price, % YoY, 3mma, index"
"Exports, World, Flat-rolled products of iron on steel, Value Index, % YoY, 3mma",p,"Exports, World, Flat-rolled products of iron on steel, Value, % YoY, 3mma, index"
"Exports, World, Food-stuff, Quantum Index, % YoY, 3mma",p,"Exports, World, Food-stuff, % YoY, 3mma, index, Volume"
"Exports, World, Food-stuff, Unit Index, % YoY, 3mma",p,"Exports, World, Food-stuff, Price, % YoY, 3mma, index"
"Exports, World, Food-stuff, Value Index, % YoY, 3mma",p,"Exports, World, Food-stuff, Value, % YoY, 3mma, index"
"Exports, World, Glass & Glassware, Quantum Index, % YoY, 3mma",p,"Exports, World, Glass & Glassware, % YoY, 3mma, index, Volume"
"Exports, World, Glass & Glassware, Unit Index, % YoY, 3mma",p,"Exports, World, Glass & Glassware, Price, % YoY, 3mma, index"
"Exports, World, Glass & Glassware, Value Index, % YoY, 3mma",p,"Exports, World, Glass & Glassware, Value, % YoY, 3mma, index"
"Exports, World, Hand Tools,Machinery Tools, Quantum Index, % YoY, 3mma",p,"Exports, World, Hand Tools,Machinery Tools, % YoY, 3mma, index, Volume"
"Exports, World, Hand Tools,Machinery Tools, Unit Index, % YoY, 3mma",p,"Exports, World, Hand Tools,Machinery Tools, Price, % YoY, 3mma, index"
"Exports, World, Hand Tools,Machinery Tools, Value Index, % YoY, 3mma",p,"Exports, World, Hand Tools,Machinery Tools, Value, % YoY, 3mma, index"
"Exports, World, Heating or Cooling Machine, Quantum Index, % YoY, 3mma",p,"Exports, World, Heating or Cooling Machine, % YoY, 3mma, index, Volume"
"Exports, World, Heating or Cooling Machine, Unit Index, % YoY, 3mma",p,"Exports, World, Heating or Cooling Machine, Price, % YoY, 3mma, index"
"Exports, World, Heating or Cooling Machine, Value Index, % YoY, 3mma",p,"Exports, World, Heating or Cooling Machine, Value, % YoY, 3mma, index"
"Exports, World, Inorganic Chemicals, Quantum Index, % YoY, 3mma",p,"Exports, World, Inorganic Chemicals, % YoY, 3mma, index, Volume"
"Exports, World, Inorganic Chemicals, Unit Index, % YoY, 3mma",p,"Exports, World, Inorganic Chemicals, Price, % YoY, 3mma, index"
"Exports, World, Inorganic Chemicals, Value Index, % YoY, 3mma",p,"Exports, World, Inorganic Chemicals, Value, % YoY, 3mma, index"
"Exports, World, Insulated Wire,Cable, Quantum Index, % YoY, 3mma",p,"Exports, World, Insulated Wire,Cable, % YoY, 3mma, index, Volume"
"Exports, World, Insulated Wire,Cable, Unit Index, % YoY, 3mma",p,"Exports, World, Insulated Wire,Cable, Price, % YoY, 3mma, index"
"Exports, World, Insulated Wire,Cable, Value Index, % YoY, 3mma",p,"Exports, World, Insulated Wire,Cable, Value, % YoY, 3mma, index"
"Exports, World, Internal Combustion Engines, Quantum Index, % YoY, 3mma",p,"Exports, World, Internal Combustion Engines, % YoY, 3mma, index, Volume"
"Exports, World, Internal Combustion Engines, Unit Index, % YoY, 3mma",p,"Exports, World, Internal Combustion Engines, Price, % YoY, 3mma, index"
"Exports, World, Internal Combustion Engines, Value Index, % YoY, 3mma",p,"Exports, World, Internal Combustion Engines, Value, % YoY, 3mma, index"
"Exports, World, Iron & Steel & Products, Quantum Index, % YoY, 3mma",p,"Exports, World, Iron & Steel & Products, % YoY, 3mma, index, Volume"
"Exports, World, Iron & Steel & Products, Unit Index, % YoY, 3mma",p,"Exports, World, Iron & Steel & Products, Price, % YoY, 3mma, index"
"Exports, World, Iron & Steel & Products, Value Index, % YoY, 3mma",p,"Exports, World, Iron & Steel & Products, Value, % YoY, 3mma, index"
"Exports, World, Iron & Steel Tubes,Pipes, Quantum Index, % YoY, 3mma",p,"Exports, World, Iron & Steel Tubes,Pipes, % YoY, 3mma, index, Volume"
"Exports, World, Iron & Steel Tubes,Pipes, Unit Index, % YoY, 3mma",p,"Exports, World, Iron & Steel Tubes,Pipes, Price, % YoY, 3mma, index"
"Exports, World, Iron & Steel Tubes,Pipes, Value Index, % YoY, 3mma",p,"Exports, World, Iron & Steel Tubes,Pipes, Value, % YoY, 3mma, index"
"Exports, World, Iron & Steel wire bars,rods,shapes & sections, Quantum Index, % YoY, 3mma",p,"Exports, World, Iron & Steel wire bars,rods,shapes & sections, % YoY, 3mma, index, Volume"
"Exports, World, Iron & Steel wire bars,rods,shapes & sections, Unit Index, % YoY, 3mma",p,"Exports, World, Iron & Steel wire bars,rods,shapes & sections, Price, % YoY, 3mma, index"
"Exports, World, Iron & Steel wire bars,rods,shapes & sections, Value Index, % YoY, 3mma",p,"Exports, World, Iron & Steel wire bars,rods,shapes & sections, Value, % YoY, 3mma, index"
"Exports, World, Lifts,Elevators,Hoist, Quantum Index, % YoY, 3mma",p,"Exports, World, Lifts,Elevators,Hoist, % YoY, 3mma, index, Volume"
"Exports, World, Lifts,Elevators,Hoist, Unit Index, % YoY, 3mma",p,"Exports, World, Lifts,Elevators,Hoist, Price, % YoY, 3mma, index"
"Exports, World, Lifts,Elevators,Hoist, Value Index, % YoY, 3mma",p,"Exports, World, Lifts,Elevators,Hoist, Value, % YoY, 3mma, index"
"Exports, World, Machine Tools, Quantum Index, % YoY, 3mma",p,"Exports, World, Machine Tools, % YoY, 3mma, index, Volume"
"Exports, World, Machine Tools, Unit Index, % YoY, 3mma",p,"Exports, World, Machine Tools, Price, % YoY, 3mma, index"
"Exports, World, Machine Tools, Value Index, % YoY, 3mma",p,"Exports, World, Machine Tools, Value, % YoY, 3mma, index"
"Exports, World, Machinery & Equipment, Quantum Index, % YoY, 3mma",p,"Exports, World, Machinery & Equipment, % YoY, 3mma, index, Volume"
"Exports, World, Machinery & Equipment, Unit Index, % YoY, 3mma",p,"Exports, World, Machinery & Equipment, Price, % YoY, 3mma, index"
"Exports, World, Machinery & Equipment, Value Index, % YoY, 3mma",p,"Exports, World, Machinery & Equipment, Value, % YoY, 3mma, index"
"Exports, World, Machinery other than Electric, Quantum Index, % YoY, 3mma",p,"Exports, World, Machinery other than Electric, % YoY, 3mma, index, Volume"
"Exports, World, Machinery other than Electric, Unit Index, % YoY, 3mma",p,"Exports, World, Machinery other than Electric, Price, % YoY, 3mma, index"
"Exports, World, Machinery other than Electric, Value Index, % YoY, 3mma",p,"Exports, World, Machinery other than Electric, Value, % YoY, 3mma, index"
"Exports, World, Manufs, Quantum Index, % YoY, 3mma",p,"Exports, World, Manufs, % YoY, 3mma, index, Volume"
"Exports, World, Manufs, Unit Index, % YoY, 3mma",p,"Exports, World, Manufs, Price, % YoY, 3mma, index"
"Exports, World, Manufs, Value Index, % YoY, 3mma",p,"Exports, World, Manufs, Value, % YoY, 3mma, index"
"Exports, World, Mechanical Handling Equipments, Quantum Index, % YoY, 3mma",p,"Exports, World, Mechanical Handling Equipments, % YoY, 3mma, index, Volume"
"Exports, World, Mechanical Handling Equipments, Unit Index, % YoY, 3mma",p,"Exports, World, Mechanical Handling Equipments, Price, % YoY, 3mma, index"
"Exports, World, Mechanical Handling Equipments, Value Index, % YoY, 3mma",p,"Exports, World, Mechanical Handling Equipments, Value, % YoY, 3mma, index"
"Exports, World, Medical Products, Quantum Index, % YoY, 3mma",p,"Exports, World, Medical Products, % YoY, 3mma, index, Volume"
"Exports, World, Medical Products, Unit Index, % YoY, 3mma",p,"Exports, World, Medical Products, Price, % YoY, 3mma, index"
"Exports, World, Medical Products, Value Index, % YoY, 3mma",p,"Exports, World, Medical Products, Value, % YoY, 3mma, index"
"Exports, World, Metal Products, Quantum Index, % YoY, 3mma",p,"Exports, World, Metal Products, % YoY, 3mma, index, Volume"
"Exports, World, Metal Products, Unit Index, % YoY, 3mma",p,"Exports, World, Metal Products, Price, % YoY, 3mma, index"
"Exports, World, Metal Products, Value Index, % YoY, 3mma",p,"Exports, World, Metal Products, Value, % YoY, 3mma, index"
"Exports, World, Metal Working machines, Quantum Index, % YoY, 3mma",p,"Exports, World, Metal Working machines, % YoY, 3mma, index, Volume"
"Exports, World, Metal Working machines, Unit Index, % YoY, 3mma",p,"Exports, World, Metal Working machines, Price, % YoY, 3mma, index"
"Exports, World, Metal Working machines, Value Index, % YoY, 3mma",p,"Exports, World, Metal Working machines, Value, % YoY, 3mma, index"
"Exports, World, Metals, Quantum Index, % YoY, 3mma",p,"Exports, World, Metals, % YoY, 3mma, index, Volume"
"Exports, World, Metals, Unit Index, % YoY, 3mma",p,"Exports, World, Metals, Price, % YoY, 3mma, index"
"Exports, World, Metals, Value Index, % YoY, 3mma",p,"Exports, World, Metals, Value, % YoY, 3mma, index"
"Exports, World, Mineral Fuels, Quantum Index, % YoY, 3mma",p,"Exports, World, Mineral Fuels, % YoY, 3mma, index, Volume"
"Exports, World, Mineral Fuels, Unit Index, % YoY, 3mma",p,"Exports, World, Mineral Fuels, Price, % YoY, 3mma, index"
"Exports, World, Mineral Fuels, Value Index, % YoY, 3mma",p,"Exports, World, Mineral Fuels, Value, % YoY, 3mma, index"
"Exports, World, Miscellaneous, Quantum Index, % YoY, 3mma",p,"Exports, World, Miscellaneous, % YoY, 3mma, index, Volume"
"Exports, World, Miscellaneous, Unit Index, % YoY, 3mma",p,"Exports, World, Miscellaneous, Price, % YoY, 3mma, index"
"Exports, World, Miscellaneous, Value Index, % YoY, 3mma",p,"Exports, World, Miscellaneous, Value, % YoY, 3mma, index"
"Exports, World, Motor Cycles, Quantum Index, % YoY, 3mma",p,"Exports, World, Motor Cycles, % YoY, 3mma, index, Volume"
"Exports, World, Motor Cycles, Unit Index, % YoY, 3mma",p,"Exports, World, Motor Cycles, Price, % YoY, 3mma, index"
"Exports, World, Motor Cycles, Value Index, % YoY, 3mma",p,"Exports, World, Motor Cycles, Value, % YoY, 3mma, index"
"Exports, World, Motor Vehicles, Quantum Index, % YoY, 3mma",p,"Exports, World, Motor Vehicles, % YoY, 3mma, index, Volume"
"Exports, World, Motor Vehicles, Unit Index, % YoY, 3mma",p,"Exports, World, Motor Vehicles, Price, % YoY, 3mma, index"
"Exports, World, Motor Vehicles, Value Index, % YoY, 3mma",p,"Exports, World, Motor Vehicles, Value, % YoY, 3mma, index"
"Exports, World, Musical Instrument, Quantum Index, % YoY, 3mma",p,"Exports, World, Musical Instrument, % YoY, 3mma, index, Volume"
"Exports, World, Musical Instrument, Unit Index, % YoY, 3mma",p,"Exports, World, Musical Instrument, Price, % YoY, 3mma, index"
"Exports, World, Musical Instrument, Value Index, % YoY, 3mma",p,"Exports, World, Musical Instrument, Value, % YoY, 3mma, index"
"Exports, World, Netalliferrous and Scrap, Quantum Index, % YoY, 3mma",p,"Exports, World, Netalliferrous and Scrap, % YoY, 3mma, index, Volume"
"Exports, World, Netalliferrous and Scrap, Unit Index, % YoY, 3mma",p,"Exports, World, Netalliferrous and Scrap, Price, % YoY, 3mma, index"
"Exports, World, Netalliferrous and Scrap, Value Index, % YoY, 3mma",p,"Exports, World, Netalliferrous and Scrap, Value, % YoY, 3mma, index"
"Exports, World, Non-Ferrous Metals, Quantum Index, % YoY, 3mma",p,"Exports, World, Non-Ferrous Metals, % YoY, 3mma, index, Volume"
"Exports, World, Non-Ferrous Metals, Unit Index, % YoY, 3mma",p,"Exports, World, Non-Ferrous Metals, Price, % YoY, 3mma, index"
"Exports, World, Non-Ferrous Metals, Value Index, % YoY, 3mma",p,"Exports, World, Non-Ferrous Metals, Value, % YoY, 3mma, index"
"Exports, World, Non-Mtl.Min.Manufs, Quantum Index, % YoY, 3mma",p,"Exports, World, Non-Mtl.Min.Manufs, % YoY, 3mma, index, Volume"
"Exports, World, Non-Mtl.Min.Manufs, Unit Index, % YoY, 3mma",p,"Exports, World, Non-Mtl.Min.Manufs, Price, % YoY, 3mma, index"
"Exports, World, Non-Mtl.Min.Manufs, Value Index, % YoY, 3mma",p,"Exports, World, Non-Mtl.Min.Manufs, Value, % YoY, 3mma, index"
"Exports, World, Office machines (others), Quantum Index, % YoY, 3mma",p,"Exports, World, Office machines (others), % YoY, 3mma, index, Volume"
"Exports, World, Office machines (others), Unit Index, % YoY, 3mma",p,"Exports, World, Office machines (others), Price, % YoY, 3mma, index"
"Exports, World, Office machines (others), Value Index, % YoY, 3mma",p,"Exports, World, Office machines (others), Value, % YoY, 3mma, index"
"Exports, World, Office machines, Quantum Index, % YoY, 3mma",p,"Exports, World, Office machines, % YoY, 3mma, index, Volume"
"Exports, World, Office machines, Unit Index, % YoY, 3mma",p,"Exports, World, Office machines, Price, % YoY, 3mma, index"
"Exports, World, Office machines, Value Index, % YoY, 3mma",p,"Exports, World, Office machines, Value, % YoY, 3mma, index"
"Exports, World, Organic Chemicals, Quantum Index, % YoY, 3mma",p,"Exports, World, Organic Chemicals, % YoY, 3mma, index, Volume"
"Exports, World, Organic Chemicals, Unit Index, % YoY, 3mma",p,"Exports, World, Organic Chemicals, Price, % YoY, 3mma, index"
"Exports, World, Organic Chemicals, Value Index, % YoY, 3mma",p,"Exports, World, Organic Chemicals, Value, % YoY, 3mma, index"
"Exports, World, Paper & Paper Manufactures, Quantum Index, % YoY, 3mma",p,"Exports, World, Paper & Paper Manufactures, % YoY, 3mma, index, Volume"
"Exports, World, Paper & Paper Manufactures, Unit Index, % YoY, 3mma",p,"Exports, World, Paper & Paper Manufactures, Price, % YoY, 3mma, index"
"Exports, World, Paper & Paper Manufactures, Value Index, % YoY, 3mma",p,"Exports, World, Paper & Paper Manufactures, Value, % YoY, 3mma, index"
"Exports, World, Parts of Audio,Visual App., Quantum Index, % YoY, 3mma",p,"Exports, World, Parts of Audio,Visual App., % YoY, 3mma, index, Volume"
"Exports, World, Parts of Audio,Visual App., Unit Index, % YoY, 3mma",p,"Exports, World, Parts of Audio,Visual App., Price, % YoY, 3mma, index"
"Exports, World, Parts of Audio,Visual App., Value Index, % YoY, 3mma",p,"Exports, World, Parts of Audio,Visual App., Value, % YoY, 3mma, index"
"Exports, World, Parts of Computer, Quantum Index, % YoY, 3mma",p,"Exports, World, Parts of Computer, % YoY, 3mma, index, Volume"
"Exports, World, Parts of Computer, Unit Index, % YoY, 3mma",p,"Exports, World, Parts of Computer, Price, % YoY, 3mma, index"
"Exports, World, Parts of Computer, Value Index, % YoY, 3mma",p,"Exports, World, Parts of Computer, Value, % YoY, 3mma, index"
"Exports, World, Parts of Motor Vehicles, Quantum Index, % YoY, 3mma",p,"Exports, World, Parts of Motor Vehicles, % YoY, 3mma, index, Volume"
"Exports, World, Parts of Motor Vehicles, Unit Index, % YoY, 3mma",p,"Exports, World, Parts of Motor Vehicles, Price, % YoY, 3mma, index"
"Exports, World, Parts of Motor Vehicles, Value Index, % YoY, 3mma",p,"Exports, World, Parts of Motor Vehicles, Value, % YoY, 3mma, index"
"Exports, World, Passenger Motor Car, Quantum Index, % YoY, 3mma",p,"Exports, World, Passenger Motor Car, % YoY, 3mma, index, Volume"
"Exports, World, Passenger Motor Car, Unit Index, % YoY, 3mma",p,"Exports, World, Passenger Motor Car, Price, % YoY, 3mma, index"
"Exports, World, Passenger Motor Car, Value Index, % YoY, 3mma",p,"Exports, World, Passenger Motor Car, Value, % YoY, 3mma, index"
"Exports, World, Petroleum Products, Quantum Index, % YoY, 3mma",p,"Exports, World, Petroleum Products, % YoY, 3mma, index, Volume"
"Exports, World, Petroleum Products, Unit Index, % YoY, 3mma",p,"Exports, World, Petroleum Products, Price, % YoY, 3mma, index"
"Exports, World, Petroleum Products, Value Index, % YoY, 3mma",p,"Exports, World, Petroleum Products, Value, % YoY, 3mma, index"
"Exports, World, Photographic Supplies, Quantum Index, % YoY, 3mma",p,"Exports, World, Photographic Supplies, % YoY, 3mma, index, Volume"
"Exports, World, Photographic Supplies, Unit Index, % YoY, 3mma",p,"Exports, World, Photographic Supplies, Price, % YoY, 3mma, index"
"Exports, World, Photographic Supplies, Value Index, % YoY, 3mma",p,"Exports, World, Photographic Supplies, Value, % YoY, 3mma, index"
"Exports, World, Plastic Materials, Quantum Index, % YoY, 3mma",p,"Exports, World, Plastic Materials, % YoY, 3mma, index, Volume"
"Exports, World, Plastic Materials, Unit Index, % YoY, 3mma",p,"Exports, World, Plastic Materials, Price, % YoY, 3mma, index"
"Exports, World, Plastic Materials, Value Index, % YoY, 3mma",p,"Exports, World, Plastic Materials, Value, % YoY, 3mma, index"
"Exports, World, Plated with Zinc, Quantum Index, % YoY, 3mma",p,"Exports, World, Plated with Zinc, % YoY, 3mma, index, Volume"
"Exports, World, Plated with Zinc, Unit Index, % YoY, 3mma",p,"Exports, World, Plated with Zinc, Price, % YoY, 3mma, index"
"Exports, World, Plated with Zinc, Value Index, % YoY, 3mma",p,"Exports, World, Plated with Zinc, Value, % YoY, 3mma, index"
"Exports, World, Power generating machinery, Quantum Index, % YoY, 3mma",p,"Exports, World, Power generating machinery, % YoY, 3mma, index, Volume"
"Exports, World, Power generating machinery, Unit Index, % YoY, 3mma",p,"Exports, World, Power generating machinery, Price, % YoY, 3mma, index"
"Exports, World, Power generating machinery, Value Index, % YoY, 3mma",p,"Exports, World, Power generating machinery, Value, % YoY, 3mma, index"
"Exports, World, Precision Instruments, Quantum Index, % YoY, 3mma",p,"Exports, World, Precision Instruments, % YoY, 3mma, index, Volume"
"Exports, World, Precision Instruments, Unit Index, % YoY, 3mma",p,"Exports, World, Precision Instruments, Price, % YoY, 3mma, index"
"Exports, World, Precision Instruments, Value Index, % YoY, 3mma",p,"Exports, World, Precision Instruments, Value, % YoY, 3mma, index"
