raw_data_name,data_type,cleaned_name
"Taiwan, Exports, Broad, World, Transportation, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Transportation, LCU, 12mma, Value"
"Taiwan, Exports, Detailed, World, DRAM, TWD bn, 12mma",b,"Taiwan, Exports, Detailed, World, DRAM, LCU, 12mma, Value"
"Taiwan, Exports, Detailed, World, Electronic components excluding integrated circuits, TWD bn, 12mma",b,"Taiwan, Exports, Detailed, World, Electronic components excluding integrated circuits, LCU, 12mma, Value"
"Taiwan, Exports, Detailed, World, Storage media, TWD bn, 12mma",b,"Taiwan, Exports, Detailed, World, Storage media, LCU, 12mma, Value"
"Taiwan, Exports, Detailed, World, Switches and Routers, TWD bn, 12mma",b,"Taiwan, Exports, Detailed, World, Switches and Routers, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Chemicals and rubber, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Chemicals and rubber, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Textiles and footwear, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Textiles and footwear, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Miscellaneous, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Miscellaneous, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical excluding semi, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical excluding semi, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, World, Mineral Products, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, World, Mineral Products, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, World, Machinery and electrical, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, World, Machinery and electrical, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, China and Hong Kong, Mineral Products, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, China and Hong Kong, Mineral Products, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, China and Hong Kong, Machinery and electrical, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, China and Hong Kong, Machinery and electrical, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, China, Mineral Products, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, China, Mineral Products, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, China, Machinery and electrical, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, China, Machinery and electrical, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, Hong Kong, Mineral Products, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, Hong Kong, Mineral Products, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, Hong Kong, Machinery and electrical, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, Hong Kong, Machinery and electrical, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, Japan, Mineral Products, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, Japan, Mineral Products, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, Korea, Mineral Products, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, Korea, Mineral Products, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, ASEAN, Mineral Products, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, ASEAN, Mineral Products, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, ASEAN, Machinery and electrical, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, ASEAN, Machinery and electrical, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, US, Mineral Products, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, US, Mineral Products, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, US, Base metals, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, US, Base metals, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, US, Machinery and electrical, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, US, Machinery and electrical, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, EU, Mineral Products, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, EU, Mineral Products, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, EU, Machinery and electrical, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, EU, Machinery and electrical, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, World, Machinery and electrical excluding semi, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, World, Machinery and electrical excluding semi, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, China and Hong Kong, Machinery and electrical excluding semi, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, China and Hong Kong, Machinery and electrical excluding semi, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, Hong Kong, Machinery and electrical excluding semi, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, Hong Kong, Machinery and electrical excluding semi, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, ASEAN, Machinery and electrical excluding semi, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, ASEAN, Machinery and electrical excluding semi, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, US, Machinery and electrical excluding semi, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, US, Machinery and electrical excluding semi, LCU, 12mma, Value"
"Taiwan, Trade balance, Broad, EU, Machinery and electrical excluding semi, TWD bn, 12mma",b,"Taiwan, Trade balance, Broad, EU, Machinery and electrical excluding semi, LCU, 12mma, Value"
"Taiwan, Exports, Detailed, World, Integrated circuit, TWD bn, 12mma",b,"Taiwan, Exports, Detailed, World, Integrated circuit, LCU, 12mma, Value"
"Taiwan, Trade balance, Detailed, World, Integrated circuit, TWD bn, 12mma",b,"Taiwan, Trade balance, Detailed, World, Integrated circuit, LCU, 12mma, Value"
"Taiwan, Trade balance, Detailed, China and Hong Kong, Integrated circuit, TWD bn, 12mma",b,"Taiwan, Trade balance, Detailed, China and Hong Kong, Integrated circuit, LCU, 12mma, Value"
"Taiwan, Trade balance, Detailed, China, Integrated circuit, TWD bn, 12mma",b,"Taiwan, Trade balance, Detailed, China, Integrated circuit, LCU, 12mma, Value"
"Taiwan, Trade balance, Detailed, Hong Kong, Integrated circuit, TWD bn, 12mma",b,"Taiwan, Trade balance, Detailed, Hong Kong, Integrated circuit, LCU, 12mma, Value"
"Taiwan, Trade balance, Detailed, Japan, Integrated circuit, TWD bn, 12mma",b,"Taiwan, Trade balance, Detailed, Japan, Integrated circuit, LCU, 12mma, Value"
"Taiwan, Trade balance, Detailed, Korea, Integrated circuit, TWD bn, 12mma",b,"Taiwan, Trade balance, Detailed, Korea, Integrated circuit, LCU, 12mma, Value"
"Taiwan, Trade balance, Detailed, ASEAN, Integrated circuit, TWD bn, 12mma",b,"Taiwan, Trade balance, Detailed, ASEAN, Integrated circuit, LCU, 12mma, Value"
"Taiwan, Trade balance, Detailed, US, Integrated circuit, TWD bn, 12mma",b,"Taiwan, Trade balance, Detailed, US, Integrated circuit, LCU, 12mma, Value"
"Taiwan, Trade balance, Detailed, EU, Integrated circuit, TWD bn, 12mma",b,"Taiwan, Trade balance, Detailed, EU, Integrated circuit, LCU, 12mma, Value"
"Taiwan, Trade balance, All, SA, TWD bn, 12mma",b,"Taiwan, Trade balance, All, SA, LCU, 12mma, Value"
"Taiwan, Trade balance, ASEAN, SA, TWD bn, 12mma",b,"Taiwan, Trade balance, ASEAN, SA, LCU, 12mma, Value"
"Taiwan, Trade balance, China and Hong Kong, SA, TWD bn, 12mma",b,"Taiwan, Trade balance, China and Hong Kong, SA, LCU, 12mma, Value"
"Taiwan, Trade balance, North Asia, SA, TWD bn, 12mma",b,"Taiwan, Trade balance, North Asia, SA, LCU, 12mma, Value"
"Taiwan, Trade balance, Developed Europe, SA, TWD bn, 12mma",b,"Taiwan, Trade balance, Developed Europe, SA, LCU, 12mma, Value"
"Taiwan, Trade balance, US, SA, TWD bn, 12mma",b,"Taiwan, Trade balance, US, SA, LCU, 12mma, Value"
"Taiwan, Trade balance, DM excl Japan, SA, TWD bn, 12mma",b,"Taiwan, Trade balance, DM excl Japan, SA, LCU, 12mma, Value"
"Taiwan, Trade balance, China, SA, TWD bn, 12mma",b,"Taiwan, Trade balance, China, SA, LCU, 12mma, Value"
"Taiwan, Trade balance, EM, SA, TWD bn, 12mma",b,"Taiwan, Trade balance, EM, SA, LCU, 12mma, Value"
"Taiwan, Trade balance, EU, SA, TWD bn, 12mma",b,"Taiwan, Trade balance, EU, SA, LCU, 12mma, Value"
"Taiwan, Exports, Broad, China, Machinery and electrical, IT products, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China, Machinery and electrical, IT products, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China, Machinery and electrical, Parts, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China, Machinery and electrical, Parts, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China, Machinery and electrical, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China, Machinery and electrical, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China, Mineral Products, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China, Mineral Products, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China, Total, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China, Total, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China, Chemicals and rubber, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China, Chemicals and rubber, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China, Machinery and electrical excluding semi, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China, Machinery and electrical excluding semi, % of destination country total, 12mma, Value"
"Taiwan, Exports, Detailed, China, Integrated circuit, % of destination country total, 12mma",,"Taiwan, Exports, Detailed, China, Integrated circuit, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China and Hong Kong, Chemicals, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China and Hong Kong, Chemicals, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, IT products, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, IT products, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, Machinery, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, Machinery, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, Parts, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, Parts, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China and Hong Kong, Mineral Products, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China and Hong Kong, Mineral Products, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China and Hong Kong, Plastics and rubber, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China and Hong Kong, Plastics and rubber, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China and Hong Kong, Total, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China and Hong Kong, Total, % of destination country total, 12mma, Value"
"Taiwan, Exports, Detailed, China and Hong Kong, Electronic components excluding integrated circuits, % of destination country total, 12mma",,"Taiwan, Exports, Detailed, China and Hong Kong, Electronic components excluding integrated circuits, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China and Hong Kong, Chemicals and rubber, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China and Hong Kong, Chemicals and rubber, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical excluding semi, % of destination country total, 12mma",,"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical excluding semi, % of destination country total, 12mma, Value"
"Taiwan, Exports, Detailed, China and Hong Kong, Integrated circuit, % of destination country total, 12mma",,"Taiwan, Exports, Detailed, China and Hong Kong, Integrated circuit, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Base metals, Iron and steel, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Base metals, Iron and steel, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Base metals, Other base metals, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Base metals, Other base metals, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Base metals, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Base metals, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Chemicals, Organic, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Chemicals, Organic, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Chemicals, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Chemicals, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, Electrical machinery, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Machinery and electrical, Electrical machinery, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, IT products, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Machinery and electrical, IT products, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, Machinery, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Machinery and electrical, Machinery, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, Parts, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Machinery and electrical, Parts, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Machinery and electrical, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Mineral Products, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Mineral Products, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Mineral products, Refined petroleum products, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Mineral products, Refined petroleum products, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Mineral products, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Mineral products, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Optical and clocks, Optical and precision instruments, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Optical and clocks, Optical and precision instruments, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Optical and clocks, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Optical and clocks, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Others, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Others, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Plastics and rubber, Plastic products, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Plastics and rubber, Plastic products, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Plastics and rubber, Plastics, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Plastics and rubber, Plastics, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Plastics and rubber, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Plastics and rubber, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Tetiles, Fibre, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Tetiles, Fibre, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Textiles, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Textiles, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Total, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Total, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Transportation, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Transportation, % of destination country total, 12mma, Value"
"Taiwan, Exports, Detailed, World, DRAM, % of destination country total, 12mma",,"Taiwan, Exports, Detailed, World, DRAM, % of destination country total, 12mma, Value"
"Taiwan, Exports, Detailed, World, Electronic components excluding integrated circuits, % of destination country total, 12mma",,"Taiwan, Exports, Detailed, World, Electronic components excluding integrated circuits, % of destination country total, 12mma, Value"
"Taiwan, Exports, Detailed, World, Storage media, % of destination country total, 12mma",,"Taiwan, Exports, Detailed, World, Storage media, % of destination country total, 12mma, Value"
"Taiwan, Exports, Detailed, World, Switches and Routers, % of destination country total, 12mma",,"Taiwan, Exports, Detailed, World, Switches and Routers, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Chemicals and rubber, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Chemicals and rubber, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Textiles and footwear, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Textiles and footwear, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Miscellaneous, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Miscellaneous, % of destination country total, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical excluding semi, % of destination country total, 12mma",,"Taiwan, Exports, Broad, World, Machinery and electrical excluding semi, % of destination country total, 12mma, Value"
"Taiwan, Exports, Detailed, World, Integrated circuit, % of destination country total, 12mma",,"Taiwan, Exports, Detailed, World, Integrated circuit, % of destination country total, 12mma, Value"
"Taiwan, Exports, China and Hong Kong, SA, % of GDP, 12mma",p,"Taiwan, Exports, China and Hong Kong, SA, % of GDP, 12mma, Value"
"Taiwan, Trade balance, % of GDP, 12mma",p,"Taiwan, Trade balance, % of GDP, 12mma, Value"
"Taiwan, Trade balance, Africa, % of GDP, 12mma",p,"Taiwan, Trade balance, Africa, % of GDP, 12mma, Value"
"Taiwan, Trade balance, Albania, % of GDP, 12mma",p,"Taiwan, Trade balance, Albania, % of GDP, 12mma, Value"
"Taiwan, Trade balance, Asia, % of GDP, 12mma",p,"Taiwan, Trade balance, Asia, % of GDP, 12mma, Value"
"Taiwan, Trade balance, Australia, % of GDP, 12mma",p,"Taiwan, Trade balance, Australia, % of GDP, 12mma, Value"
"Taiwan, Trade balance, Austria, % of GDP, 12mma",p,"Taiwan, Trade balance, Austria, % of GDP, 12mma, Value"
"Taiwan, Trade balance, Belarus, % of GDP, 12mma",p,"Taiwan, Trade balance, Belarus, % of GDP, 12mma, Value"
"Taiwan, Trade balance, Belgium, % of GDP, 12mma",p,"Taiwan, Trade balance, Belgium, % of GDP, 12mma, Value"
